project,canonical_id,source,cwe,publish_at,cve_id,adv_id,intro_time_verdict,vuln_exists_at_intro_version,manual_review_needed,architecture_type,architecture_confidence,classification_type,primary_module,secondary_modules,category,category_name,module_from_step2_primary,module_from_step2_secondary,module_from_step2_classification_type,input_type,input_subtype,mechanism_type,mechanism_subtype,requires_ai_function,ai_native_subtype,cross_agent,difficulty,confidence,overall_confidence,manual_review_reason,fail_code,fail_reason
gradio-app_gradio,CVE-2023-51449,cves,CWE-22,2023-12-22T21:15:09.000,CVE-2023-51449,GHSA-6qm2-wpxq-7qh2,correct,yes,no,ai_application_platform,low,matched_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,matched_existing_module,user_input,url_path,path_traversal,bypass_validation,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2023-40989,cves,CWE-89,2023-09-22T20:15:09.697,CVE-2023-40989,,incorrect,yes,no,other,high,uncertain_existing_module,input_validation,"rest_api, database_orm",A,传统类型漏洞,input_validation,"rest_api, database_orm",uncertain_existing_module,api_input,http_request_body_json,injection,sql_injection_raw_query,no,none,no,easy,medium,,,,
gitroomhq_postiz-app,CVE-2026-42346,cves,CWE-918,2026-04-28T12:20:41Z,CVE-2026-42346,GHSA-f7jj-p389-4w45,correct,yes,no,llm_application_platform,medium,matched_existing_module,input_validation,"rest_api, webhook_system",A,传统类型漏洞,input_validation,"rest_api, webhook_system",matched_existing_module,user_input,url_query_parameter,logic_flaw,toctou_dns_rebinding,no,none,no,medium,high,,,,
danny-avila_LibreChat,CVE-2026-31944,cves,CWE-306,2026-03-13T19:54:39.590,CVE-2026-31944,GHSA-vf7j-7mrx-hp7g,correct,yes,no,llm_application_platform,high,matched_existing_module,mcp_client,authentication,A,传统类型漏洞,mcp_client,authentication,matched_existing_module,api_input,oauth_callback_parameter,auth_bypass,missing_authentication,no,none,no,easy,high,,,,
cvat-ai_cvat,CVE-2026-23516,cves,"CWE-83, CWE-79",2026-01-21T22:15:49.850,CVE-2026-23516,GHSA-3m7p-wx65-c7mp,correct,yes,no,ai_application_platform,low,matched_existing_module,input_validation,"canvas_editor, rest_api",A,传统类型漏洞,input_validation,"canvas_editor, rest_api",matched_existing_module,file_input,svg,injection,xss,no,none,no,medium,high,,,,
gradio-app_gradio,CVE-2023-6572,cves,CWE-77,2023-12-14T14:15:46.013,CVE-2023-6572,,correct,yes,no,llm_application_platform,medium,matched_existing_module,ci_cd_pipeline,"rest_api, websocket_server, chat_ui, theme_system, config_loader, plugin_loader, logging_system",A,传统类型漏洞,ci_cd_pipeline,"rest_api, websocket_server, chat_ui, theme_system, config_loader, plugin_loader, logging_system",matched_existing_module,user_input,branch_name,injection,shell_command_injection,no,none,no,easy,high,,,,
kestra-io_kestra,CVE-2026-38428,cves,CWE-89,2026-05-05T19:16:21.910,CVE-2026-38428,,correct,yes,no,ai_application_platform,low,matched_existing_module,database_orm,"rest_api, input_validation",A,传统类型漏洞,database_orm,"rest_api, input_validation",matched_existing_module,user_input,http_get_parameter,injection,sql_injection,no,none,no,easy,high,,,,
gitroomhq_postiz-app,CVE-2026-42556,cves,CWE-79,2026-04-27T19:34:49Z,CVE-2026-42556,GHSA-hhxq-3wg7-4rj8,incorrect,yes,yes,social_media_management_saas,medium,matched_existing_module,input_validation,sharing_export,A,传统类型漏洞,input_validation,sharing_export,matched_existing_module,user_input,rich_text,injection,stored_xss,no,none,no,easy,high,,,,
cvat-ai_cvat,CVE-2026-23526,cves,CWE-267,2026-01-21T22:15:50.433,CVE-2026-23526,GHSA-7pvv-w55f-qmw7,correct,yes,no,traditional_web_annotation_platform,low,matched_existing_module,authorization,"rest_api, authentication, database_orm",A,传统类型漏洞,authorization,"rest_api, authentication, database_orm",matched_existing_module,api_input,http_request_body_json,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
danny-avila_LibreChat,CVE-2026-31945,cves,CWE-918,2026-03-27T20:16:30.060,CVE-2026-31945,GHSA-f92m-jpv7-55p2,correct,yes,no,llm_application_platform,high,matched_existing_module,input_validation,"tool_execution, mcp_client",B,AI功能实现+传统方式,input_validation,"tool_execution, mcp_client",matched_existing_module,user_input,url_hostname,logic_flaw,ssrf_bypass,yes,none,no,medium,high,,,,
jeecgboot_JeecgBoot,CVE-2023-4450,cves,CWE-74,2023-08-21T03:15:13.760,CVE-2023-4450,,incorrect,no,yes,traditional_low_code_platform,high,needs_new_module_type,input_validation,"database_orm, rest_api, authentication, authorization, cron_scheduler, logging_system, object_storage, websocket_server, cache_system, config_loader, i18n_engine",A,传统类型漏洞,input_validation,database_orm,needs_new_module_type,user_input,http_request_parameter,injection,template_injection,no,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-0964,cves,CWE-22,2024-02-05T23:15:08.190,CVE-2024-0964,,correct,yes,no,ai_application_platform,medium,matched_existing_module,input_validation,"rest_api, task_queue",A,传统类型漏洞,input_validation,"rest_api, task_queue",matched_existing_module,user_input,http_query_param,injection,path_traversal,no,none,no,easy,high,,,,
kubeai-project_kubeai,CVE-2026-34940,cves,CWE-78,2026-03-31T12:11:14Z,CVE-2026-34940,GHSA-324q-cwx9-7crr,incorrect,yes,no,ai_model_serving,high,matched_existing_module,execution_runtime,input_validation,A,传统类型漏洞,execution_runtime,input_validation,matched_existing_module,api_input,custom_resource_definition,injection,shell_metacharacter_injection,no,none,no,easy,high,,,,
gitroomhq_postiz-app,GHSA-89v5-38xr-9m4j,security_advisories,CWE-918,2026-03-25T10:48:29Z,,GHSA-89v5-38xr-9m4j,correct,yes,no,llm_application_platform,medium,matched_existing_module,webhook_system,"input_validation, rest_api",A,传统类型漏洞,webhook_system,"input_validation, rest_api",matched_existing_module,user_input,http_query_parameter,injection,ssrf,no,none,no,easy,high,,,,
danny-avila_LibreChat,CVE-2026-31949,cves,CWE-248,2026-03-13T19:54:39.753,CVE-2026-31949,GHSA-5m32-chq6-232p,correct,yes,no,llm_application_platform,high,matched_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,matched_existing_module,api_input,json_body,input_validation_missing,unchecked_destructuring,no,none,no,easy,high,,,,
cvat-ai_cvat,CVE-2026-44369,cves,CWE-80,2026-04-30T09:46:24Z,CVE-2026-44369,GHSA-m2h7-6xqm-p9v5,correct,yes,no,ai_application_platform,low,matched_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,matched_existing_module,user_input,markdown_text,injection,stored_xss,no,none,no,easy,medium,,,,
jeecgboot_JeecgBoot,CVE-2025-10318,cves,"CWE-266, CWE-285",2025-09-12T13:15:31.517,CVE-2025-10318,,correct,yes,no,traditional_enterprise_lowcode_platform,high,matched_existing_module,authorization,"rest_api, websocket_server, authentication",A,传统类型漏洞,authorization,"rest_api, websocket_server, authentication",matched_existing_module,user_input,http_get_parameter,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
gitroomhq_postiz-app,GHSA-jxg2-2cmf-h66m,security_advisories,CWE-200,2026-04-28T12:18:58Z,,GHSA-jxg2-2cmf-h66m,correct,yes,no,traditional_web_application,high,matched_existing_module,authentication,"database_orm, rest_api, input_validation, sso_integration",A,传统类型漏洞,authentication,"database_orm, rest_api, input_validation, sso_integration",matched_existing_module,api_input,http_request_body,logic_flaw,sensitive_field_in_token,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-29374,cves,CWE-74,2023-04-05T02:15:37.340,CVE-2023-29374,,correct,yes,no,llm_application_platform,medium,matched_existing_module,tool_execution,"code_sandbox, execution_runtime",B,AI功能实现+传统方式,tool_execution,"code_sandbox, execution_runtime",matched_existing_module,user_input,prompt_text,injection,prompt_injection,yes,direct_prompt_injection,no,easy,medium,,,,
danny-avila_LibreChat,CVE-2026-31950,cves,"CWE-284, CWE-639",2026-03-27T20:16:30.217,CVE-2026-31950,GHSA-f6rf-vm44-wh5g,correct,yes,no,llm_application_platform,high,matched_existing_module,authorization,"rest_api, agent_core",A,传统类型漏洞,authorization,"rest_api, agent_core",matched_existing_module,user_input,url_path_parameter,auth_bypass,idor,no,none,no,medium,high,,,,
langchain-ai_langchainjs,CVE-2025-68665,cves,,2025-12-23T01:51:17Z,CVE-2025-68665,GHSA-r399-636x-v7f6,correct,yes,no,llm_application_platform,high,needs_new_module_type,serialization_framework,N/A,A,传统类型漏洞,serialization_framework,N/A,needs_new_module_type,api_input,serialized_json_payload,injection,deserialization_injection,no,none,no,medium,high,,,,
jeecgboot_JeecgBoot,CVE-2025-10707,cves,"CWE-266, CWE-285",2025-09-19T12:15:34.523,CVE-2025-10707,,correct,yes,no,ai_application_platform,low,needs_new_module_type,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",needs_new_module_type,user_input,http_request_body,auth_bypass,missing_function_level_authorization,no,none,no,easy,medium,,,,
langchain-ai_langchain,CVE-2023-32786,cves,CWE-74,2023-10-20T22:15:10.553,CVE-2023-32786,,correct,yes,no,ai_agent_framework,high,matched_existing_module,tool_execution,"workflow_engine, input_validation",B,AI功能实现+传统方式,tool_execution,"workflow_engine, input_validation",matched_existing_module,user_input,nl_prompt,injection,prompt_injection_to_ssrf,yes,direct_prompt_injection,no,easy,high,,,,
gradio-app_gradio,CVE-2024-10569,cves,CWE-475,2025-03-20T10:15:17.640,CVE-2024-10569,,correct,yes,no,ai_application_platform,medium,matched_existing_module,input_validation,"rest_api, task_queue",A,传统类型漏洞,input_validation,"rest_api, task_queue",matched_existing_module,user_input,file_upload,resource_exhaustion,zip_bomb,no,none,no,easy,high,,,,
langchain-ai_langgraphjs,CVE-2026-27022,cves,,2026-02-17T16:28:14Z,CVE-2026-27022,GHSA-5mx2-w598-339m,correct,yes,no,ai_agent_framework,high,matched_existing_module,state_store,"execution_runtime, workflow_engine",A,传统类型漏洞,state_store,"execution_runtime, workflow_engine",matched_existing_module,api_input,metadata_filter,injection,query_injection,no,none,no,easy,high,,,,
langchain-ai_langchainjs,CVE-2026-26019,cves,CWE-918,2026-02-11T01:24:06Z,CVE-2026-26019,GHSA-gf3v-fwqg-4vh7,not_verifiable,insufficient_evidence,yes,ai_agent_framework,high,matched_existing_module,document_ingestion,input_validation,A,传统类型漏洞,document_ingestion,input_validation,matched_existing_module,user_input,url,ssrf,insufficient_url_validation,no,none,no,medium,high,,,,
danny-avila_LibreChat,CVE-2026-31951,cves,CWE-200,2026-03-27T20:16:30.397,CVE-2026-31951,GHSA-pmw7-gqwj-f954,correct,yes,no,llm_application_platform,high,matched_existing_module,mcp_client,"authentication, config_loader",B,AI功能实现+传统方式,mcp_client,"authentication, config_loader",matched_existing_module,api_input,mcp_server_config,information_disclosure,credential_placeholder_leak,yes,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-10976,cves,"CWE-266, CWE-285",2025-09-25T22:15:34.693,CVE-2025-10976,,correct,yes,no,traditional_enterprise_lowcode_platform,high,matched_existing_module,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",matched_existing_module,user_input,http_query_parameter,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-34540,cves,NVD-CWE-noinfo,2023-06-14T15:15:10.287,CVE-2023-34540,,correct,yes,no,llm_application_platform,high,matched_existing_module,tool_execution,"tool_registry, agent_core, agent_planning",A,传统类型漏洞,tool_execution,"tool_registry, agent_core, agent_planning",matched_existing_module,user_input,text_input,injection,code_injection,no,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-10624,cves,CWE-1333,2025-03-20T10:15:17.880,CVE-2024-10624,,correct,yes,no,ai_application_platform,low,uncertain_existing_module,input_validation,"rest_api, websocket_server",A,传统类型漏洞,input_validation,"rest_api, websocket_server",uncertain_existing_module,user_input,text_string,dos,regex_backtracking,no,none,no,hard,low,,,,
langchain-ai_langchainjs,CVE-2026-27795,cves,CWE-918,2026-02-23T19:41:36Z,CVE-2026-27795,GHSA-mphv-75cg-56wg,correct,yes,no,llm_application_platform,high,matched_existing_module,document_ingestion,input_validation,A,传统类型漏洞,document_ingestion,input_validation,matched_existing_module,user_input,url,injection,ssrf_redirect_bypass,no,none,no,easy,high,,,,
lintsinghua_DeepAudit,CVE-2026-2532,cves,CWE-918,2026-02-16T04:15:52.093,CVE-2026-2532,,correct,yes,no,llm_application_platform,high,matched_existing_module,embedding_generation,"rest_api, input_validation",A,传统类型漏洞,embedding_generation,"rest_api, input_validation",matched_existing_module,api_input,http_request_body,injection,ssrf,no,none,no,medium,high,,,,
danny-avila_LibreChat,CVE-2026-33265,cves,CWE-669,2026-03-18T12:16:19.850,CVE-2026-33265,,correct,yes,no,llm_application_platform,high,matched_existing_module,authentication,"document_ingestion, embedding_generation, retrieval_pipeline",B,AI功能实现+传统方式,authentication,"document_ingestion, embedding_generation, retrieval_pipeline",matched_existing_module,api_input,jwt_token,auth_bypass,shared_secret_reuse,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-10977,cves,"CWE-266, CWE-285",2025-09-25T23:15:47.630,CVE-2025-10977,,correct,yes,no,enterprise_lowcode_platform,high,matched_existing_module,authorization,"authentication, multi_tenancy",A,传统类型漏洞,authorization,"authentication, multi_tenancy",matched_existing_module,user_input,http_request_parameter,auth_bypass,missing_function_level_authorization,no,none,no,medium,high,,,,
langchain-ai_langchain,CVE-2023-34541,cves,NVD-CWE-noinfo,2023-06-20T15:15:11.727,CVE-2023-34541,,correct,yes,no,llm_application_platform,high,matched_existing_module,prompt_management,input_validation,A,传统类型漏洞,prompt_management,input_validation,matched_existing_module,file_input,prompt_config_file,injection,ssti,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2022-23522,cves,CWE-22,2023-03-30T19:15:06.353,CVE-2022-23522,GHSA-7x45-phmr-9wqp,likely_correct,yes,yes,ai_application_platform,high,matched_existing_module,input_validation,object_storage,A,传统类型漏洞,input_validation,object_storage,matched_existing_module,file_input,archive_file,path_traversal,zipslip,no,none,no,easy,high,,,,
lintsinghua_DeepAudit,CVE-2026-25729,cves,CWE-863,2026-02-06T21:16:19.313,CVE-2026-25729,GHSA-vmmm-48w2-q56q,correct,yes,no,llm_application_platform,high,matched_existing_module,authorization,"rest_api, authentication, user_management",A,传统类型漏洞,authorization,"rest_api, authentication, user_management",matched_existing_module,api_input,authenticated_http_request,auth_bypass,missing_role_check,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-10978,cves,"CWE-266, CWE-285",2025-09-25T23:15:48.680,CVE-2025-10978,,correct,yes,no,other,high,matched_existing_module,authorization,"authentication, rest_api",A,传统类型漏洞,authorization,"authentication, rest_api",matched_existing_module,user_input,http_request,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-36095,cves,CWE-94,2023-08-05T03:15:13.580,CVE-2023-36095,,correct,yes,no,llm_application_platform,high,matched_existing_module,code_sandbox,"tool_execution, agent_core, llm_provider_abstraction, prompt_management",B,AI功能实现+传统方式,code_sandbox,"tool_execution, agent_core, llm_provider_abstraction, prompt_management",matched_existing_module,user_input,natural_language_text,injection,code_injection,yes,none,no,easy,high,,,,
danny-avila_LibreChat,CVE-2026-34371,cves,CWE-22,2026-04-07T22:16:22.227,CVE-2026-34371,GHSA-qrm5-r67f-6692,correct,yes,no,llm_application_platform,high,matched_existing_module,input_validation,"tool_execution, object_storage",B,AI功能实现+传统方式,input_validation,"tool_execution, object_storage",matched_existing_module,tool_output,execute_code_artifact_filename,injection,path_traversal,yes,none,no,medium,high,,,,
mindsdb_mindsdb,CVE-2023-30620,cves,CWE-22,2023-04-21T21:15:08.053,CVE-2023-30620,GHSA-2g5w-29q9-w6hx,correct,yes,no,ai_model_serving,high,matched_existing_module,input_validation,"rest_api, object_storage",A,传统类型漏洞,input_validation,"rest_api, object_storage",matched_existing_module,api_input,multipart_file_upload,path_traversal,tarslip,no,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-10648,cves,CWE-29,2025-03-20T10:15:18.010,CVE-2024-10648,,correct,likely_yes,yes,ai_application_platform,low,matched_existing_module,input_validation,multimodal_input,A,传统类型漏洞,input_validation,multimodal_input,matched_existing_module,user_input,format_parameter,path_traversal,unvalidated_path_suffix,no,none,no,medium,high,,,,
mlaify_OpenSift,CVE-2026-27169,cves,"CWE-79,CWE-116",2026-02-18T18:28:57Z,CVE-2026-27169,GHSA-qrpx-7cmv-5gv5,correct,yes,no,llm_application_platform,high,matched_existing_module,chat_ui,input_validation,A,传统类型漏洞,chat_ui,input_validation,matched_existing_module,user_input,stored_data,injection,xss_stored,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-10979,cves,"CWE-266, CWE-285",2025-09-25T23:15:48.870,CVE-2025-10979,,correct,yes,no,traditional_enterprise_platform,high,matched_existing_module,authorization,"authentication, rest_api",A,传统类型漏洞,authorization,"authentication, rest_api",matched_existing_module,user_input,http_request,auth_bypass,missing_permission_check,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-36188,cves,CWE-74,2023-07-06T14:15:10.663,CVE-2023-36188,,correct,yes,no,ai_agent_framework,high,matched_existing_module,code_sandbox,"tool_execution, workflow_engine",B,AI功能实现+传统方式,code_sandbox,"tool_execution, workflow_engine",matched_existing_module,user_input,text_prompt,injection,prompt_to_code_execution,yes,direct_prompt_injection,no,easy,high,,,,
mlaify_OpenSift,CVE-2026-27170,cves,"CWE-20,CWE-918",2026-02-18T18:33:41Z,CVE-2026-27170,GHSA-3w2r-hj5p-h6pp,correct,yes,no,llm_application_platform,high,matched_existing_module,document_ingestion,"rest_api, mcp_server, text_chunking, embedding_generation, vector_store, llm_provider_abstraction, config_loader, health_check",A,传统类型漏洞,document_ingestion,"rest_api, mcp_server",matched_existing_module,api_input,url,injection,ssrf,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2023-38699,cves,CWE-311,2023-08-04T18:15:15.797,CVE-2023-38699,GHSA-8hx6-qv6f-xgcw,correct,yes,no,ai_application_platform,medium,matched_existing_module,encryption,plugin_loader,A,传统类型漏洞,encryption,plugin_loader,matched_existing_module,user_input,connection_configuration,misconfiguration,disabled_certificate_validation,no,none,no,medium,high,,,,
mlflow_mlflow,CVE-2022-0736,cves,"CWE-377, NVD-CWE-Other",2022-02-23T09:15:14.420,CVE-2022-0736,,correct,yes,no,ai_model_serving,medium,needs_new_module_type,object_storage,"rest_api, database_orm",A,传统类型漏洞,object_storage,"rest_api, database_orm",needs_new_module_type,user_input,cli_argument,race_condition,toctou_temp_file,no,none,no,medium,medium,,,,
gradio-app_gradio,CVE-2024-10707,cves,"CWE-22, NVD-CWE-noinfo",2025-03-20T10:15:18.280,CVE-2024-10707,,correct,yes,yes,ai_application_platform,low,uncertain_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,uncertain_existing_module,user_input,crafted_json_payload,injection,path_traversal,no,none,no,easy,medium,,,,
jeecgboot_JeecgBoot,CVE-2025-10980,cves,"CWE-266, CWE-285",2025-09-26T00:15:36.627,CVE-2025-10980,,correct,yes,no,traditional_enterprise_web,high,matched_existing_module,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",matched_existing_module,user_input,http_request_parameter,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-36189,cves,CWE-89,2023-07-06T14:15:10.707,CVE-2023-36189,,correct,yes,no,llm_application_platform,high,matched_existing_module,tool_execution,"llm_provider_abstraction, prompt_management, database_orm",B,AI功能实现+传统方式,tool_execution,"llm_provider_abstraction, prompt_management, database_orm",matched_existing_module,user_input,natural_language_query,injection,sql_injection_via_prompt,yes,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2023-49795,cves,CWE-918,2023-12-11T19:15:09.070,CVE-2023-49795,GHSA-34mr-6q8x-g9r6,correct,yes,no,ai_application_platform,medium,matched_existing_module,rest_api,input_validation,A,传统类型漏洞,rest_api,input_validation,matched_existing_module,user_input,http_request,injection,ssrf,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-1176,cves,CWE-36,2023-03-24T15:15:10.110,CVE-2023-1176,GHSA-wp72-7hj9-5265,correct,yes,no,ai_model_serving,medium,matched_existing_module,input_validation,"rest_api, object_storage",A,传统类型漏洞,input_validation,"rest_api, object_storage",matched_existing_module,user_input,http_request_body,path_traversal,absolute_path_traversal,no,none,no,medium,high,,,,
mlaify_OpenSift,CVE-2026-27189,cves,"CWE-362,CWE-367",2026-02-18T18:38:54Z,CVE-2026-27189,GHSA-3pmp-j953-whxq,correct,yes,no,llm_application_platform,medium,matched_existing_module,state_store,chat_session,A,传统类型漏洞,state_store,chat_session,matched_existing_module,user_input,chat_history,race_condition,file_io_concurrency,no,none,no,medium,high,,,,
gradio-app_gradio,CVE-2024-1183,cves,CWE-601,2024-04-16T00:15:07.990,CVE-2024-1183,,incorrect,yes,yes,ai_application_platform,low,matched_existing_module,rest_api,input_validation,A,传统类型漏洞,rest_api,input_validation,matched_existing_module,user_input,url_parameter,injection,ssrf,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-36258,cves,"NVD-CWE-noinfo, CWE-94",2023-07-03T21:15:09.797,CVE-2023-36258,,correct,yes,no,llm_application_platform,high,matched_existing_module,code_sandbox,"workflow_engine, llm_provider_abstraction",B,AI功能实现+传统方式,code_sandbox,"workflow_engine, llm_provider_abstraction",matched_existing_module,user_input,text_prompt,injection,unsandboxed_exec,yes,none,no,medium,high,,,,
mlaify_OpenSift,CVE-2026-28675,cves,"CWE-200,CWE-209",2026-03-01T14:45:32Z,CVE-2026-28675,GHSA-667g-rvcj-w976,correct,yes,no,mcp_server,high,matched_existing_module,mcp_server,"llm_provider_abstraction, vector_store, document_ingestion, text_chunking, embedding_generation, rest_api, config_loader, mcp_client, ci_cd_pipeline",A,传统类型漏洞,mcp_server,llm_provider_abstraction,matched_existing_module,api_input,mcp_tool_call,information_disclosure,exception_message_leak,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-14908,cves,CWE-287,2025-12-19T01:16:06.037,CVE-2025-14908,,incorrect,yes,yes,ai_application_platform,low,matched_existing_module,multi_tenancy,authorization,A,传统类型漏洞,multi_tenancy,authorization,matched_existing_module,api_input,http_request_parameter,auth_bypass,missing_function_level_authorization,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-1177,cves,"CWE-29, CWE-22",2023-03-24T15:15:10.193,CVE-2023-1177,GHSA-xg73-94fp-g449,correct,yes,no,ai_model_serving,high,matched_existing_module,rest_api,"input_validation, object_storage",A,传统类型漏洞,rest_api,"input_validation, object_storage",matched_existing_module,api_input,path_parameter,path_traversal,relative_path_unsanitized,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2023-49796,cves,"CWE-20, NVD-CWE-noinfo",2023-12-11T21:15:07.460,CVE-2023-49796,GHSA-crhp-7c74-cg4c,correct,yes,no,ai_model_serving,high,matched_existing_module,input_validation,"rest_api, file_storage",A,传统类型漏洞,input_validation,"rest_api, file_storage",matched_existing_module,api_input,multipart_filename,path_traversal,directory_traversal_write,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-36281,cves,CWE-94,2023-08-22T19:16:36.457,CVE-2023-36281,,correct,yes,no,llm_application_platform,high,matched_existing_module,prompt_management,"llm_provider_abstraction, agent_core, agent_memory, workflow_engine, tool_registry, tool_execution, document_ingestion, text_chunking, embedding_generation, vector_store, cache_system, logging_system, input_validation",A,传统类型漏洞,prompt_management,"llm_provider_abstraction, agent_core, agent_memory, workflow_engine, tool_registry, tool_execution, document_ingestion, text_chunking, embedding_generation, vector_store, cache_system, logging_system, input_validation",matched_existing_module,file_input,json_config,injection,ssti,no,none,no,easy,high,,,,
mlaify_OpenSift,CVE-2026-28676,cves,CWE-22,2026-03-01T14:45:46Z,CVE-2026-28676,GHSA-ww4m-c7hv-2rqv,correct,yes,no,llm_application_platform,high,matched_existing_module,chat_session,"document_ingestion, text_chunking, embedding_generation, vector_store, retrieval_pipeline, llm_provider_abstraction, prompt_management, mcp_server, rest_api, authentication, rate_limiting, health_check, chat_ui, config_loader, llm_streaming",A,传统类型漏洞,chat_session,"document_ingestion, text_chunking, embedding_generation, vector_store, retrieval_pipeline, llm_provider_abstraction, prompt_management, mcp_server, rest_api, authentication, rate_limiting, health_check, chat_ui, config_loader, llm_streaming",matched_existing_module,user_input,path_parameter,path_traversal,unsanitized_path_join,no,none,no,medium,high,,,,
jeecgboot_JeecgBoot,CVE-2025-14909,cves,"CWE-1018, NVD-CWE-noinfo",2025-12-19T02:16:04.703,CVE-2025-14909,,correct,yes,no,traditional_enterprise_lowcode_platform,high,matched_existing_module,authorization,"authentication, rest_api, cache_system",A,传统类型漏洞,authorization,"authentication, rest_api, cache_system",matched_existing_module,api_input,http_request,auth_bypass,missing_permission_check,no,none,no,easy,high,,,,
gradio-app_gradio,CVE-2024-12065,cves,CWE-22,2025-03-20T10:15:26.887,CVE-2024-12065,,incorrect,yes,no,ai_application_platform,medium,matched_existing_module,rest_api,input_validation,A,传统类型漏洞,rest_api,input_validation,matched_existing_module,user_input,url_path,path_traversal,insufficient_validation,no,none,no,easy,high,,,,
mindsdb_mindsdb,CVE-2023-50731,cves,"CWE-918, CWE-22",2023-12-22T21:15:08.150,CVE-2023-50731,,correct,yes,no,ai_model_serving,high,matched_existing_module,rest_api,object_storage,A,传统类型漏洞,rest_api,object_storage,matched_existing_module,user_input,http_request,path_traversal,unsanitized_filename,no,none,no,easy,high,,,,
mlflow_mlflow,CVE-2023-2356,cves,CWE-23,2023-04-28T00:15:08.890,CVE-2023-2356,,correct,yes,no,ai_model_serving,medium,matched_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,matched_existing_module,user_input,rest_api_parameter,path_traversal,insufficient_input_validation,no,none,no,easy,high,,,,
mlaify_OpenSift,CVE-2026-28677,cves,CWE-918,2026-03-01T14:46:03Z,CVE-2026-28677,GHSA-5jfc-p787-2mf9,correct,yes,no,llm_application_platform,medium,matched_existing_module,document_ingestion,"text_chunking, embedding_generation, vector_store, retrieval_pipeline, llm_provider_abstraction, prompt_management, llm_streaming, rest_api, mcp_server, config_loader, logging_system, authentication, rate_limiting, chat_session, chat_ui, health_check, state_store, ci_cd_pipeline",A,传统类型漏洞,document_ingestion,"text_chunking, embedding_generation, vector_store, retrieval_pipeline, llm_provider_abstraction, prompt_management, llm_streaming, rest_api, mcp_server, config_loader, logging_system, authentication, rate_limiting, chat_session, chat_ui, health_check, state_store, ci_cd_pipeline",matched_existing_module,user_input,url,logic_flaw,ssrf,no,none,no,easy,high,,,,
jeecgboot_JeecgBoot,CVE-2025-15119,cves,"CWE-266, CWE-285, CWE-863",2025-12-28T04:16:04.383,CVE-2025-15119,,correct,yes,no,ai_application_platform,low,matched_existing_module,authorization,"authentication, rest_api",A,传统类型漏洞,authorization,"authentication, rest_api",matched_existing_module,user_input,http_parameter,auth_bypass,missing_function_level_access_control,no,none,no,easy,high,,,,
langchain-ai_langchain,CVE-2023-38860,cves,CWE-94,2023-08-15T17:15:11.737,CVE-2023-38860,,correct,yes,no,llm_application_platform,high,matched_existing_module,execution_runtime,"prompt_management, code_sandbox",B,AI功能实现+传统方式,execution_runtime,"prompt_management, code_sandbox",matched_existing_module,user_input,prompt_text,injection,code_injection,yes,none,no,medium,high,,,,
gradio-app_gradio,CVE-2024-12217,cves,CWE-22,2025-03-20T10:15:27.560,CVE-2024-12217,,correct,yes,no,ai_application_platform,medium,matched_existing_module,input_validation,"rest_api, websocket_server, authentication, task_queue, theme_system, cache_system",A,传统类型漏洞,input_validation,"rest_api, websocket_server, authentication, task_queue, theme_system, cache_system",matched_existing_module,user_input,http_path_parameter,path_traversal,path_validation_bypass,no,none,no,easy,high,,,,
